,asin,title,overall,vote,verified,reviewTime,reviewerID,style,reviewerName,reviewText,summary,unixReviewTime,image
3532,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 5, 2016",AMGJLCCNVFB8,{'Style:': ' 3 Color'},John M.,"It's great, I can see the keys without my glasses, and I can change the backlit key color to suit the room.",Awesome keyboard,1465084800,
3533,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"06 3, 2016",A2ZHUESDPFG7SJ,{'Style Name:': ' 5 Color'},fraamus,"For visibility and backlighting this keyboard is a 5 star, As an actual keyboard you need to use instead of a book you are reading it's about a 2. The keys are almost flush like a laptop but think of what a laptop would be like without springs. Pretty close. Very easy to strike the wrong key or more than one key because although the keys are good sized there is no space between them. I was constanly turning off the caps lock which I would accidentally press. Frankly when typing there isn't much more frustrating than typing a paragraph and looking up to see it is all in caps. Some typist may like the superlight key press but it was not for me. Overall it just felt low quality. However, for visibility at it's price point it is pretty hard to beat. Definitely not a great gaming keyboard either. BTW my clerk at work tried it and shares the same opinion.",Feels cheap and flimsy. Lot's of errant keystrokes for large fingers.,1464912000,
3534,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 2, 2016",A3A9K7KKQ3Z6N,{'Style:': ' 3 Color'},Amyn,Good solid product bought it for my mom and she loves it!,Good product!,1464825600,
3535,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"06 1, 2016",A3MXCAPL6IU15R,{'Style Name:': ' 5 Color'},Gadget Geek,"It's great for what I bought it, it lights up nicely, easy to see in the dark, in each of the colors, and the brightness varies with the dial just as promised. The big problem is that the keys are only 1/3 to 1/2 the normal height of keys and somehow that caused me to make many more typos than normally.  The keys were so short that a pen resting above the F keys kept rolling off the kb.  With an average kb, it will stay  there for hours.  I used it for about 8 hours over 3 days until I went back to a standard Dell keyboard.  I'm pretty sure I could learn to use it, like anything else, but all I wanted it for was so I wouldn't have to get up and turn on the light when it got dark, so not much incentive.  Still, I'll probably try it again, rather that waste my money.  BTW, with AutoHotKey or KeyRemapper, you can assign multimedia functions to unused keys, so you don't have to use a special multimedia kb.",Short keys lead to typos,1464739200,
3536,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 31, 2016",AHOK9N8MC4L7M,{'Style:': ' 3 Color'},HAC,This keyboard is nifty.  Really helps with my limited vision.  Fits my wrist action and fingers very nicely.  I'm using it right now.  I buy it again.,Fits my wrist action and fingers very nicely. I'm using it right now,1464652800,
3537,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 28, 2016",A11DMKBGIDY9R4,{'Style Name:': ' 5 Color'},Kindle Customer,"Love this keyboard, this is my second one to keep as a spare,",Five Stars,1464393600,
3538,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 26, 2016",A12ZLMCX7MTGZJ,{'Style Name:': ' 5 Color'},Kevin L K,Just love it,Five Stars,1464220800,
3539,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 23, 2016",A2R16WRD4TFPUF,{'Style Name:': ' 5 Color'},W. Voll,love it,Five Stars,1463961600,
3540,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"05 22, 2016",A1WK04M6X7TJIN,{'Style:': ' 3 Color'},Steve Donato,"Works as described, but no brightness control. Same keyboard with 5
Colors (2 more) and brigthness control available at lower cost on Amazon","Works as described, but no brightness control.",1463875200,
3541,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 20, 2016",A3UMBE279VO4TF,{'Style Name:': ' 5 Color'},1Thand,This keyboard is awesome! I have a 13 in tablet with no back light and this is great. It's really lightweight and lights up beautifully. Now I lay in bed and do homework at night in comfort. I also have bad vision and I'm not the best typist and this keyboard helps. So far I've had no problem with sticking keys. It also works well on my 10 inch Lenov tab2 with a connected. I recommend,No more over head spotlight on my laptop at night,1463702400,
3542,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 18, 2016",AQERG0HGDMYL7,{'Style:': ' 3 Color'},Tyrus B. Foster,It works great and there are three light color choices for what you can see the best.,Five Stars,1463529600,
3543,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 18, 2016",A35JTCQEBUVDQT,{'Style:': ' 3 Color'},TNgal,Best keyboard for computers & such a reasonable price! See to use it in low light when I used to have to turn a lamp on.,Best keyboard for computers & such a reasonable price,1463529600,
3544,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"05 16, 2016",A167KI3P7XN1AM,{'Style:': ' 3 Color'},roman empire !,i had a problem with mine not working after about  1.5 to 2 months. it as a 90 day warranty & the seller offered to replace it !,great customer service !,1463356800,
3545,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 14, 2016",A3KOASATK1KTI,{'Style:': ' 3 Color'},Rando,"Nice unit, works great, looks great, what more do you want, oh yea, the price was great too.","Nice Keyboard, never go back to an unlighted one.",1463184000,
3546,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 13, 2016",A17YSQ1VSRNKU0,{'Style:': ' 3 Color'},Nardi470,I should have gotten this keyboard a long time ago.  has all the features and I can match the colors with my LED setup on my PC.  What else is there?,I should have gotten this keyboard a long time ago ...,1463097600,
3547,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"05 11, 2016",A1DEIIY23CXSKE,{'Style:': ' 3 Color'},Cj Wang,Not bad looking but not easy to type.,Not very good,1462924800,
3548,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 10, 2016",A1Z6TDHOSA6R6V,{'Style Name:': ' 5 Color'},Kindle Customer,I decided to replace my 8 year old Microsoft Multimedia Pro keyboard. My new Azio keyboard works just great. Having the keys back lit is alone worth the price. Expecting to use it for several years. thank you for a great product.,My new Azio keyboard works just great. Having the keys back lit is alone worth ...,1462838400,
3549,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 9, 2016",A37UD7ZUSQQFK0,{'Style Name:': ' 5 Color'},MTE,"Zero problems after several months.  As the top comment noted, it's possible to turn the colors off, if desired.

I didn't have a key-sticking issue.

I bought two keyboards used for $16 each and couldn't be happier.",Great Value,1462752000,
3550,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 9, 2016",AKAJ18DTVI305,{'Style:': ' 3 Color'},Brian Taylor,"Simple back lit keyboard with big letters just as advertise.
Bought it for my 76 year old father and he loves it.
Its a no frills keyboard for day to day use lie email web ect.. not for gamers .",Simple back lit keyboard with big letters just as advertise ...,1462752000,
3551,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"05 8, 2016",AILWGFCAP64C5,{'Style Name:': ' 5 Color'},L&amp;amp;A,"Wasn't a great hand-feel for me, and the letters were so big that they actually confused my eyes more than making it easier to see. I returned this. Such a value, though, for all those lights. Media controls are also a big plus. If those are your priorities, this is a steal.",Wasn't a great hand-feel for me,1462665600,
3552,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 6, 2016",A3M9EUWEQLDVG,{'Style:': ' 3 Color'},laura whitmore,I can set this on purple and I absolutely love it.  I get a lot of comments about the colors.,I can set this on purple and I absolutely love it. I get a lot of comments about ...,1462492800,
3553,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 6, 2016",A26M17S4OXBUVU,{'Style:': ' 3 Color'},norm,"WORKS FOR ME GREAT COLORS,  AND IT WAS DELIVERED ON TIME(DATE)>>",,1462492800,
3554,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 6, 2016",A9UD6BCZANPOX,{'Style Name:': ' 5 Color'},Dan of the Desert,Great piece of equipment,Five Stars,1462492800,
3555,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"05 6, 2016",A28PZR5GPBWCOX,{'Style:': ' 3 Color'},ChuckieP,Like the big letters and backlit keyboard.,Four Stars,1462492800,
3556,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 6, 2016",A4PPX32L8RYUT,{'Style Name:': ' 5 Color'},C. H. Lopez,"Very nice keyboard, easy to read, the lights make it useful at night or in low light.","Very nice keyboard, easy to read, the lights make it useful at night or in low light.",1462492800,
3557,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 5, 2016",A1BIYEVOZ6ZALY,{'Style:': ' 3 Color'},C. Gerber,"I love this keyboard!  I'm getting older and have some vision problems.  This keyboard is perfect with large print keys and they are back-lit all of the time.  I love the back light colors too - blue, red or violet.  I find that it works great in both daylight or in in the dark.  If you have to use bifocals to see your keyboard, you may not need them anymore if you use this one.",Perfect for someone with aging eyes!,1462406400,
3558,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"05 4, 2016",AMXLEH2N7P15,{'Style Name:': ' 5 Color'},S. Joiner,Several months and still good.,I Like the BIG keys!,1462320000,
3559,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 4, 2016",A16IF0BE4APCM2,{'Style:': ' 3 Color'},Howl,i had refered this keybord to many people,Five Stars,1462320000,
3560,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 3, 2016",A276GQNXCAVL1A,{'Style Name:': ' 5 Color'},bloomz,"This is what I was looking for!!!
So easy to use in a darkened room - I bought another one that had lots of colored lights, but only in the body of the board and not showing THROUGH the keys.
This has a good feel, big letters, and well lit characters on the keys!  Oh and the choice of 5 colors for the backlighting
I may buy a second one.",Perfect for darker room!,1462233600,
3561,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 3, 2016",A20B3EFBMG0P7G,{'Style:': ' 3 Color'},CRUZ45,Very smooth and excellent illumination.,Five Stars,1462233600,
3562,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"05 3, 2016",A145Z83O018KDD,{'Style Name:': ' 5 Color'},Hologram,"Great for poor eye sight... my condition. I'm glad there's 5 different colors in the back light of the keys, cyan works the best for me. The only thing I wish was different... that the company offered a version without the wrist rest... I have a space limit where the extended width pushes my monitor back further. Still... a cool keyboard that will serve its purpose.",Great for poor eye sight,1462233600,
3563,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"05 2, 2016",A34SN1Z1ZH6E6O,{'Style Name:': ' 5 Color'},J. Barker,"Decent keyboard.  Lights work well, the color can be changed, they can be dimmed.  The keys are more like the ones on laptops - flatish on top and kind of squishy action.  Since I don't do much typing with this keyboard, it is not a big annoyance.  Installation was a breeze.",It works,1462147200,
3564,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"04 30, 2016",AQUSD5JBCUQA2,{'Style:': ' 3 Color'},Dakota Greene,"I bought this for my grandmother who loves to use computers, and she loves it. The keys are large and the lighting is useful. Definitely worth the money.",Grandmother loves it!,1461974400,
